id,name,slug,department_code,insee_code,postal_code,lat,lng,pop
20074,La Bazouge-des-Alleux,bazouge-des-alleux,53,53023,53470,48.1833,-0.616667,400
20075,Port-Brillet,port-brillet,53,53182,53410,48.1167,-0.966667,1900
20076,Saint-Mars-sur-la-Futaie,saint-mars-sur-la-futaie,53,53238,53220,48.4333,-1.01667,600
20077,Saint-Jean-sur-Erve,saint-jean-sur-erve,53,53228,53270,48.0333,-0.383333,500
20078,Ampoigné,ampoigne,53,53004,53200,47.8167,-0.816667,600
20079,Saint-Poix,saint-poix,53,53250,53540,47.9667,-1.05,400
20080,Saint-Pierre-la-Cour,saint-pierre-la-cour,53,53247,53410,48.1167,-1.03333,1900
20081,Soucé,souce,53,53261,53300,48.4667,-0.666667,200
20082,Saint-Céneré,saint-cenere,53,53205,53150,48.1167,-0.6,400
20083,Saint-Michel-de-la-Roë,saint-michel-de-la-roe,53,53242,53350,47.8833,-1.13333,300
20084,Saint-Georges-sur-Erve,saint-georges-sur-erve,53,53221,53600,48.1667,-0.3,400
20085,Cossé-le-Vivien,cosse-le-vivien,53,53077,53230,47.95,-0.916667,2900
20086,Saint-Charles-la-Forêt,saint-charles-la-foret,53,53206,53170,47.9167,-0.55,200
20087,Saint-Ouën-des-Vallons,saint-ouen-des-vallons,53,53244,53150,48.1667,-0.55,200
20088,Trans,trans,53,53266,53160,48.2833,-0.316667,200
20089,Saint-Denis-de-Gastines,saint-denis-de-gastines,53,53211,53500,48.35,-0.85,1700
20090,Saint-Ouën-des-Toits,saint-ouen-des-toits,53,53243,53410,48.1333,-0.9,1700
20091,Aron,aron,53,53008,53440,48.3,-0.55,1700
20092,Astillé,astille,53,53011,53230,47.9667,-0.85,700
20093,Saint-Christophe-du-Luat,saint-christophe-du-luat,53,53207,53150,48.1333,-0.466667,800
20094,Pré-en-Pail,pre-en-pail,53,53185,53140,48.45,-0.2,2100
20095,Saint-Martin-de-Connée,saint-martin-de-connee,53,53239,53160,48.2167,-0.216667,400
20096,Ruillé-le-Gravelais,ruille-le-gravelais,53,53194,53320,48.05,-0.95,800
20097,Le Genest-Saint-Isle,genest-saint-isle,53,53103,53940,48.0984,-0.888889,2000
20098,Saint-Quentin-les-Anges,saint-quentin-les-anges,53,53251,53400,47.7667,-0.883333,400
20099,Origne,origne-53,53,53172,53360,47.95,-0.716667,400
20100,Changé,change-53,53,53054,53810,48.1,-0.8,5300
20101,Gesvres,gesvres,53,53106,53370,48.3833,-0.15,500
20102,Torcé-Viviers-en-Charnie,torce-viviers-en-charnie,53,53265,53270,48.0989,-0.261667,700
20103,Sainte-Marie-du-Bois,sainte-marie-du-bois-53,53,53235,53110,48.4667,-0.483333,200
20104,Denazé,denaze,53,53090,53400,47.8833,-0.883333,200
20105,Boulay-les-Ifs,boulay-les-ifs,53,53038,53370,48.4203,-0.1325,200
20106,Bannes,bannes-53,53,53019,53340,47.9833,-0.35,100
20107,La Brûlatte,brûlatte,53,53045,53410,48.0833,-0.95,700
20108,Cuillé,cuille,53,53088,53540,47.9667,-1.11667,1000
20109,Villaines-la-Juhel,villaines-la-juhel,53,53271,53700,48.35,-0.283333,3100
20110,La Bazoge-Montpinçon,bazoge-montpincon,53,53021,53440,48.2833,-0.583333,900
20111,Sainte-Suzanne,sainte-suzanne-53,53,53255,53270,48.1,-0.35,1000
20112,Brécé,brece-53,53,53042,53120,48.4,-0.8,800
20113,Saint-Thomas-de-Courceriers,saint-thomas-de-courceriers,53,53256,53160,48.2667,-0.266667,200
20114,Saint-Michel-de-Feins,saint-michel-de-feins,53,53241,53290,47.7833,-0.566667,200
20115,Colombiers-du-Plessis,colombiers-du-plessis,53,53071,53120,48.3833,-0.833333,500
20116,La Chapelle-Craonnaise,chapelle-craonnaise,53,53058,53230,47.9,-0.916667,300
20117,Soulgé-sur-Ouette,soulge-sur-ouette,53,53262,53210,48.0603,-0.57,1100
20118,Saint-Loup-du-Dorat,saint-loup-du-dorat,53,53233,53290,47.9,-0.416667,300
20119,Athée,athee-53,53,53012,53400,47.8833,-0.95,500
20120,Préaux,preaux-53,53,53184,53340,47.9333,-0.466667,200
20121,Ballée,ballee,53,53017,53340,47.9333,-0.416667,700
20122,Couesmes-Vaucé,couesmes-vauce,53,53079,53300,48.4517,-0.709722,400
20123,Ruillé-Froid-Fonds,ruille-froid-fonds,53,53193,53170,47.9167,-0.633333,500
20124,Champfrémont,champfremont,53,53052,53370,48.4333,-0.083333,300
20125,Forcé,force-53,53,53099,53260,48.0333,-0.7,1000
20126,Saint-Laurent-des-Mortiers,saint-laurent-des-mortiers,53,53231,53290,47.7667,-0.55,200
20127,Parné-sur-Roc,parne-sur-roc,53,53175,53260,48.0,-0.666667,1200
20128,Beaumont-Pied-de-Bœuf,beaumont-pied-de-boeuf-53,53,53027,53290,47.905,-0.432222,200
20129,Saint-Berthevin-la-Tannière,saint-berthevin-la-tanniere,53,53202,53220,48.4,-0.95,400
20130,Longuefuye,longuefuye,53,53138,53200,47.8667,-0.616667,300
20131,Fontaine-Couverte,fontaine-couverte,53,53098,53350,47.9167,-1.13333,400
20132,La Boissière,boissiere-53,53,53033,53800,47.7817,-0.9825,100
20133,Le Ribay,ribay,53,53190,53640,48.3833,-0.416667,500
20134,Saint-Erblon,saint-erblon-53,53,53214,53390,47.7833,-1.16667,200
20135,Le Bignon-du-Maine,bignon-du-maine,53,53030,53170,47.95,-0.616667,400
20136,Oisseau,oisseau,53,53170,53300,48.3667,-0.683333,1100
20137,Saint-Brice,saint-brice-53,53,53203,53290,47.8667,-0.45,500
20138,Saint-Julien-du-Terroux,saint-julien-du-terroux,53,53230,53110,48.4833,-0.416667,300
20139,Ahuillé,ahuille,53,53001,53940,48.0167,-0.883333,1800
20140,Mée,mee-53,53,53148,53400,47.8,-0.866667,200
20141,Larchamp,larchamp-53,53,53126,53220,48.3667,-1.0,1000
20142,Bouessay,bouessay,53,53037,53290,47.8833,-0.4,800
20143,Averton,averton,53,53013,53700,48.3333,-0.216667,600
20144,Courbeveille,courbeveille,53,53082,53230,48.0,-0.883333,600
20145,Chérancé,cherance-53,53,53068,53400,47.7953,-0.935556,200
20146,Saint-Aignan-de-Couptrain,saint-aignan-de-couptrain,53,53196,53250,48.45,-0.3,400
20147,Chammes,chammes,53,53050,53270,48.0833,-0.383333,300
20148,Belgeard,belgeard,53,53028,53440,48.25,-0.55,500
20149,Bais,bais-53,53,53016,53160,48.25,-0.366667,1300
20150,Bouère,bouere,53,53036,53290,47.8667,-0.466667,1000
20151,Loiron,loiron,53,53137,53320,48.0667,-0.933333,1500
20152,Saint-Jean-sur-Mayenne,saint-jean-sur-mayenne,53,53229,53240,48.1333,-0.75,1400
20153,Parigné-sur-Braye,parigne-sur-braye,53,53174,53100,48.3167,-0.65,700
20154,La Rouaudière,rouaudiere,53,53192,53390,47.8333,-1.18333,300
20155,Montenay,montenay,53,53155,53500,48.2833,-0.9,1400
20156,Ernée,ernee,53,53096,53500,48.3,-0.933333,5800
20157,Saint-Pierre-sur-Orthe,saint-pierre-sur-orthe,53,53249,53160,48.2167,-0.2,500
20158,Argentré,argentre,53,53007,53210,48.0833,-0.65,2600
20159,Saulges,saulges,53,53257,53340,47.9833,-0.4,300
20160,Javron-les-Chapelles,javron-les-chapelles,53,53121,53250,48.4175,-0.337778,1500
20161,La Roë,roe,53,53191,53350,47.9,-1.1,200
20162,Madré,madre,53,53142,53250,48.4833,-0.383333,400
20163,Saint-Ellier-du-Maine,saint-ellier-du-maine,53,53213,53220,48.4,-1.05,500
20164,Louverné,louverne,53,53140,53950,48.1333,-0.7,3900
20165,Peuton,peuton,53,53178,53360,47.8833,-0.816667,200
20166,Argenton-Notre-Dame,argenton-notre-dame,53,53006,53290,47.7833,-0.583333,200
20167,Chailland,chailland,53,53048,53420,48.2333,-0.866667,1200
20168,Saint-Baudelle,saint-baudelle,53,53200,53100,48.2833,-0.633333,1200
20169,Gastines,gastines,53,53102,53540,47.95,-1.1,200
20170,Cosmes,cosmes,53,53075,53230,47.9167,-0.866667,300
20171,Ménil,menil-53,53,53150,53200,47.7833,-0.666667,1000
20172,Villepail,villepail,53,53272,53250,48.4,-0.266667,200
20173,Voutré,voutre,53,53276,53600,48.15,-0.283333,900
20174,Deux-Évailles,deux-evailles,53,53092,53150,48.1833,-0.533333,200
20175,Livet,livet,53,53134,53150,48.1081,-0.461389,100
20176,Saint-Berthevin,saint-berthevin,53,53201,53940,48.0684,-0.825833,7000
20177,Cossé-en-Champagne,cosse-en-champagne,53,53076,53340,47.9667,-0.333333,300
20178,Gennes-sur-Glaize,gennes-sur-glaize,53,53104,53200,47.85,-0.6,1000
20179,Quelaines-Saint-Gault,quelaines-saint-gault,53,53186,53360,47.9245,-0.8025,1900
20180,Azé,aze-53,53,53014,53200,47.8167,-0.683333,3200
20181,La Bazouge-de-Chemeré,bazouge-de-chemere,53,53022,53170,48.0167,-0.5,500
20182,Montourtier,montourtier,53,53159,53150,48.2,-0.55,300
20183,Désertines,desertines-53,53,53091,53190,48.4667,-0.866667,500
20184,Crennes-sur-Fraubée,crennes-sur-fraubee,53,53085,53700,48.3833,-0.283333,200
20185,Saint-Aubin-Fosse-Louvain,saint-aubin-fosse-louvain,53,53199,53120,48.4667,-0.833333,300
20186,Brée,bree,53,53043,53150,48.15,-0.516667,500
20187,Ambrières-les-Vallées,ambrieres-les-vallees,53,53003,53300,48.4023,-0.630556,2800
20188,Saint-Fraimbault-de-Prières,saint-fraimbault-de-prieres,53,53216,53300,48.35,-0.583333,1000
20189,Champgenéteux,champgeneteux,53,53053,53160,48.3,-0.366667,600
20190,Couptrain,couptrain,53,53080,53250,48.4833,-0.3,200
20191,Le Bourgneuf-la-Forêt,bourgneuf-la-foret,53,53039,53410,48.1667,-0.966667,1700
20192,Thorigné-en-Charnie,thorigne-en-charnie,53,53264,53270,48.0,-0.366667,200
20193,Saint-Fort,saint-fort,53,53215,53200,47.8,-0.716667,1600
20194,Chevaigné-du-Maine,chevaigne-du-maine,53,53069,53250,48.4333,-0.383333,200
20195,Chemazé,chemaze,53,53066,53200,47.7833,-0.766667,1300
20196,Mayenne,mayenne,53,53147,53100,48.3,-0.616667,13300
20197,Saint-Germain-de-Coulamer,saint-germain-de-coulamer,53,53223,53700,48.2667,-0.166667,400
20198,La Chapelle-au-Riboul,chapelle-au-riboul,53,53057,53440,48.3167,-0.433333,500
20199,Saint-Pierre-des-Nids,saint-pierre-des-nids,53,53246,53370,48.4,-0.1,1900
20200,Moulay,moulay,53,53162,53100,48.2667,-0.633333,1000
20201,Lignières-Orgères,lignieres-orgeres,53,53133,53140,48.5423,-0.206944,700
20202,Châtres-la-Forêt,chatres-la-foret,53,53065,53600,48.1333,-0.433333,800
20203,Carelles,carelles,53,53047,53120,48.3833,-0.9,300
20204,Gorron,gorron,53,53107,53120,48.4167,-0.816667,2800
20205,Vimarcé,vimarce,53,53274,53160,48.2,-0.216667,200
20206,Lesbois,lesbois,53,53131,53120,48.4333,-0.8,200
20207,Mézangers,mezangers,53,53153,53600,48.1833,-0.433333,700
20208,Le Housseau-Brétignolles,housseau-bretignolles,53,53118,53110,48.4684,-0.521944,200
20209,Laubrières,laubrieres,53,53128,53540,47.95,-1.08333,300
20210,Villiers-Charlemagne,villiers-charlemagne,53,53273,53170,47.9167,-0.666667,1000
20211,Bouchamps-lès-Craon,bouchamps-les-craon,53,53035,53800,47.8167,-1.0,600
20212,Saint-Denis-d'Anjou,saint-denis-d-anjou,53,53210,53290,47.7833,-0.45,1500
20213,Saint-Germain-d'Anxure,saint-germain-d-anxure,53,53222,53240,48.2167,-0.733333,300
20214,Olivet,olivet-53,53,53169,53410,48.1167,-0.916667,400
20215,Gesnes,gesnes,53,53105,53150,48.15,-0.583333,200
20216,Hambers,hambers,53,53113,53160,48.25,-0.416667,600
20217,Vieuvy,vieuvy,53,53270,53120,48.45,-0.866667,100
20218,Grazay,grazay,53,53109,53440,48.2833,-0.483333,600
20219,Saint-Sulpice,saint-sulpice-53,53,53254,53360,47.9,-0.716667,200
20220,Saint-Léger,saint-leger-53,53,53232,53480,48.0825,-0.455833,300
20221,Neuilly-le-Vendin,neuilly-le-vendin,53,53164,53250,48.5,-0.333333,400
20222,Saint-Pierre-sur-Erve,saint-pierre-sur-erve,53,53248,53270,48.0167,-0.4,100
20223,L'Huisserie,huisserie,53,53119,53970,48.0167,-0.766667,3900
20224,Montreuil-Poulay,montreuil-poulay,53,53160,53640,48.3823,-0.524167,400
20225,Lassay-les-Châteaux,lassay-les-chateaux,53,53127,53110,48.4375,-0.496111,2400
20226,Saint-Saturnin-du-Limet,saint-saturnin-du-limet,53,53253,53800,47.8167,-1.06667,500
20227,Montjean,montjean-53,53,53158,53320,48.0167,-0.966667,900
20228,Saint-Cyr-le-Gravelais,saint-cyr-le-gravelais,53,53209,53320,48.0333,-1.03333,500
20229,La Chapelle-Anthenaise,chapelle-anthenaise,53,53056,53950,48.1333,-0.683333,900
20230,Saint-Georges-le-Fléchard,saint-georges-le-flechard,53,53220,53480,48.0333,-0.516667,300
20231,Brains-sur-les-Marches,brains-sur-les-marches,53,53041,53350,47.8833,-1.18333,200
20232,Saint-Denis-du-Maine,saint-denis-du-maine,53,53212,53170,47.9667,-0.533333,400
20233,Le Buret,buret,53,53046,53170,47.9167,-0.516667,300
20234,Chémeré-le-Roi,chemere-le-roi,53,53067,53340,47.9833,-0.433333,500
20235,Contest,contest,53,53074,53100,48.2667,-0.65,900
20236,Livré-la-Touche,livre-la-touche,53,53135,53400,47.8833,-0.966667,800
20237,Loigné-sur-Mayenne,loigne-sur-mayenne,53,53136,53200,47.8667,-0.75,900
20238,Saint-Mars-sur-Colmont,saint-mars-sur-colmont,53,53237,53300,48.3667,-0.7,400
20239,Rennes-en-Grenouilles,rennes-en-grenouilles,53,53189,53110,48.4833,-0.483333,100
20240,Grez-en-Bouère,grez-en-bouere,53,53110,53290,47.8833,-0.516667,1000
20241,Saint-Martin-du-Limet,saint-martin-du-limet,53,53240,53800,47.8167,-1.01667,500
20242,La Croixille,croixille,53,53086,53380,48.2,-1.06667,600
20243,Saint-Samson,saint-samson-53,53,53252,53140,48.4833,-0.183333,400
20244,Bierné,bierne-53,53,53029,53290,47.8167,-0.533333,700
20245,Arquenay,arquenay,53,53009,53170,47.9833,-0.566667,600
20246,Pommerieux,pommerieux-53,53,53180,53400,47.8333,-0.9,700
20247,Châtelain,chatelain,53,53063,53200,47.8167,-0.6,500
20248,Hardanges,hardanges,53,53114,53640,48.3333,-0.4,200
20249,Courcité,courcite,53,53083,53700,48.3167,-0.25,1000
20250,Assé-le-Bérenger,asse-le-berenger,53,53010,53600,48.15,-0.316667,400
20251,Hercé,herce,53,53115,53120,48.4167,-0.85,300
20252,Montflours,montflours,53,53156,53240,48.1667,-0.733333,200
20253,Le Pas,pas,53,53176,53300,48.4333,-0.7,500
20254,Le Horps,horps,53,53116,53640,48.4,-0.466667,800
20255,Vaiges,vaiges,53,53267,53480,48.05,-0.466667,1200
20256,Louvigné,louvigne,53,53141,53210,48.0667,-0.633333,900
20257,Saint-Loup-du-Gast,saint-loup-du-gast,53,53234,53300,48.3833,-0.583333,400
20258,Simplé,simple,53,53260,53360,47.8833,-0.85,400
20259,Châtillon-sur-Colmont,chatillon-sur-colmont,53,53064,53100,48.3167,-0.75,1000
20260,Blandouet,blandouet,53,53032,53270,48.05,-0.333333,200
20261,Épineux-le-Seguin,epineux-le-seguin,53,53095,53340,47.95,-0.366667,200
20262,Pontmain,pontmain,53,53181,53220,48.4333,-1.05,900
20263,Fromentières,fromentieres-53,53,53101,53200,47.8667,-0.666667,800
20264,Évron,evron,53,53097,53600,48.1667,-0.4,7100
20265,Bonchamp-lès-Laval,bonchamp-les-laval,53,53034,53960,48.0667,-0.7,5600
20266,Andouillé,andouille,53,53005,53240,48.1833,-0.783333,2300
20267,Neau,neau,53,53163,53150,48.15,-0.466667,700
20268,Montaudin,montaudin,53,53154,53220,48.3833,-1.0,900
20269,Saint-Georges-Buttavent,saint-georges-buttavent,53,53219,53100,48.3167,-0.7,1400
20270,Bourgon,bourgon,53,53040,53410,48.1667,-1.06667,600
20271,Jublains,jublains,53,53122,53160,48.25,-0.5,700
20272,Châlons-du-Maine,chalons-du-maine,53,53049,53470,48.1667,-0.65,600
20273,Beaulieu-sur-Oudon,beaulieu-sur-oudon,53,53026,53320,48.0167,-1.0,500
20274,Niafles,niafles,53,53165,53400,47.85,-1.0,300
20275,Vautorte,vautorte,53,53269,53500,48.3,-0.833333,600
20276,Champéon,champeon,53,53051,53640,48.3667,-0.516667,600
20277,Congrier,congrier,53,53073,53800,47.8167,-1.11667,900
20278,Montsûrs,montsûrs,53,53161,53150,48.1333,-0.55,2100
20279,Saint-Aignan-sur-Roë,saint-aignan-sur-roe,53,53197,53390,47.85,-1.13333,900
20280,Laval,laval-53,53,53130,53000,48.0667,-0.766667,50900
20281,La Baconnière,baconniere,53,53015,53240,48.1833,-0.883333,1500
20282,Maisoncelles-du-Maine,maisoncelles-du-maine,53,53143,53170,47.9667,-0.65,500
20283,Saint-Calais-du-Désert,saint-calais-du-desert,53,53204,53140,48.4833,-0.266667,400
20284,La Cropte,cropte,53,53087,53170,47.9667,-0.5,200
20285,Commer,commer,53,53072,53470,48.2333,-0.616667,1200
20286,La Chapelle-Rainsouin,chapelle-rainsouin,53,53059,53150,48.1,-0.516667,400
20287,La Pellerine,pellerine-53,53,53177,53220,48.3148,0.94889,300
20288,Houssay,houssay-53,53,53117,53360,47.9167,-0.733333,400
20289,Nuillé-sur-Vicoin,nuille-sur-vicoin,53,53168,53970,47.9833,-0.783333,1200
20290,Entrammes,entrammes,53,53094,53260,48.0,-0.716667,2200
20291,Saint-Mars-du-Désert,saint-mars-du-desert-53,53,53236,53700,48.2939,-0.158611,200
20292,Bertrambois,bertrambois,54,54064,54480,48.6,6.98333,400
20293,Roville-devant-Bayon,roville-devant-bayon,54,54465,54290,48.4667,6.28333,700
20294,Millery,millery-54,54,54369,54670,48.8167,6.13333,600
20295,Norroy-le-Sec,norroy-le-sec,54,54402,54150,49.2833,5.81667,400
20296,Gerbéviller,gerbeviller,54,54222,54830,48.5,6.51667,1400
20297,Fillières,fillieres,54,54194,54560,49.4,5.83333,500
20298,Haigneville,haigneville,54,54245,54290,48.4833,6.35,100
20299,Rehainviller,rehainviller,54,54449,54300,48.5667,6.46667,900
20300,Jœuf,joeuf,54,54280,54240,49.2333,6.01667,6900
20301,Piennes,piennes,54,54425,54490,49.3167,5.78333,2500
20302,Beuvezin,beuvezin,54,54068,54115,48.3833,5.96667,100
20303,Merviller,merviller,54,54365,54120,48.4833,6.78333,400
20304,Manoncourt-en-Vermois,manoncourt-en-vermois,54,54345,54210,48.6,6.26667,300
20305,Ville-au-Val,ville-au-val,54,54569,54380,48.85,6.11667,200
20306,Blamont,blamont-54,54,54077,54450,48.5833,6.85,1200
20307,Bruville,bruville,54,54103,54800,49.1333,5.91667,200
20308,Royaumeix,royaumeix,54,54466,54200,48.7833,5.86667,300
20309,Uruffe,uruffe,54,54538,54112,48.5667,5.75,400
20310,Deneuvre,deneuvre,54,54154,54120,48.45,6.73333,600
20311,Haucourt-Moulaine,haucourt-moulaine,54,54254,54860,49.4833,5.8,3000
20312,Saint-Jean-lès-Longuyon,saint-jean-les-longuyon,54,54476,54260,49.45,5.46667,400
20313,Clérey-sur-Brenon,clerey-sur-brenon,54,54132,54330,48.5,6.13333,100
20314,Tomblaine,tomblaine,54,54526,54510,48.6833,6.21667,7700
20315,Gondrecourt-Aix,gondrecourt-aix,54,54231,54800,49.25,5.76667,200
20316,Dommartemont,dommartemont,54,54165,54130,48.7167,6.21667,600
20317,Hagéville,hageville,54,54244,54470,49.0333,5.86667,100
20318,Xirocourt,xirocourt,54,54597,54740,48.4333,6.16667,500
20319,Gémonville,gemonville,54,54220,54115,48.4167,5.88333,100
20320,Froville,froville,54,54216,54290,48.4667,6.35,100
20321,Vannes-le-Châtel,vannes-le-chatel,54,54548,54112,48.55,5.78333,600
20322,Moncel-sur-Seille,moncel-sur-seille,54,54374,54280,48.7667,6.41667,500
20323,Loromontzey,loromontzey,54,54325,54290,48.4333,6.38333,100
20324,Francheville,francheville-54,54,54208,54200,48.7333,5.93333,300
20325,Domèvre-en-Haye,domevre-en-haye,54,54160,54385,48.8167,5.91667,500
20326,Crézilles,crezilles,54,54146,54113,48.5833,5.88333,300
20327,Lebeuville,lebeuville,54,54307,54740,48.4333,6.25,200
20328,Thiébauménil,thiebaumenil,54,54520,54300,48.5833,6.61667,400
20329,Seicheprey,seicheprey,54,54499,54470,48.8667,5.8,100
20330,Parey-Saint-Césaire,parey-saint-cesaire,54,54417,54330,48.5333,6.06667,200
20331,Domèvre-sur-Vezouze,domevre-sur-vezouze,54,54161,54450,48.5667,6.8,300
20332,Petitmont,petitmont,54,54421,54480,48.55,6.95,400
20333,Lay-Saint-Christophe,lay-saint-christophe,54,54305,54690,48.75,6.2,2600
20334,Vandeléville,vandeleville,54,54545,54115,48.4333,6.0,200
20335,Moineville,moineville,54,54371,54580,49.2,5.95,1100
20336,Favières,favieres-54,54,54189,54115,48.4667,5.95,600
20337,Marthemont,marthemont,54,54354,54330,48.5667,6.03333,0
20338,Forcelles-sous-Gugney,forcelles-sous-gugney,54,54204,54930,48.4,6.08333,100
20339,Pulligny,pulligny,54,54437,54160,48.55,6.15,1200
20340,Germiny,germiny,54,54223,54170,48.55,6.0,200
20341,Saint-Sauveur,saint-sauveur-54,54,54488,54480,48.5333,6.98333,0
20342,Hériménil,herimenil,54,54260,54300,48.5667,6.5,900
20343,Hamonville,hamonville,54,54248,54470,48.8333,5.81667,100
20344,Vaucourt,vaucourt,54,54551,54370,48.6667,6.7,100
20345,Abbéville-lès-Conflans,abbeville-les-conflans,54,54002,54800,49.2,5.85,200
20346,Tonnoy,tonnoy,54,54527,54210,48.55,6.25,700
20347,Juvrecourt,juvrecourt,54,54285,54370,48.7333,6.56667,100
20348,Velaine-en-Haye,velaine-en-haye,54,54557,54840,48.7,6.01667,1500
20349,Thézey-Saint-Martin,thezey-saint-martin,54,54517,54610,48.9,6.3,200
20350,Haudonville,haudonville,54,54255,54830,48.5,6.5,100
20351,Bezaumont,bezaumont,54,54072,54380,48.85,6.1,300
20352,Nonhigny,nonhigny,54,54401,54450,48.55,6.88333,100
20353,Herserange,herserange,54,54261,54440,49.5167,5.78333,4500
20354,Franconville,franconville-54,54,54209,54830,48.5,6.45,100
20355,Landremont,landremont,54,54294,54380,48.85,6.13333,100
20356,Flin,flin,54,54199,54122,48.5,6.65,400
20357,Vaudeville,vaudeville-54,54,54553,54740,48.4667,6.2,200
20358,Bazailles,bazailles,54,54056,54620,49.4084,5.76528,200
20359,Viéville-en-Haye,vieville-en-haye,54,54564,54470,48.9333,5.93333,200
20360,Chambley-Bussières,chambley-bussieres,54,54112,54890,49.05,5.898,500
20361,Sanzey,sanzey,54,54492,54200,48.7667,5.83333,100
20362,Thiaville-sur-Meurthe,thiaville-sur-meurthe,54,54519,54120,48.4167,6.8,500
20363,Bernécourt,bernecourt,54,54063,54470,48.85,5.83333,200
20364,Landres,landres,54,54295,54970,49.3167,5.8,900
20365,Erbéviller-sur-Amezule,erbeviller-sur-amezule,54,54180,54280,48.7333,6.38333,100
20366,Montreux,montreux,54,54381,54450,48.5333,6.88333,100
20367,Pannes,pannes-54,54,54416,54470,48.9333,5.8,200
20368,Écrouves,ecrouves,54,54174,54200,48.6833,5.85,4200
20369,Montauville,montauville,54,54375,54700,48.9,6.01667,1200
20370,Phlin,phlin,54,54424,54610,48.9167,6.28333,0
20371,Tramont-Lassus,tramont-lassus,54,54530,54115,48.4,5.96667,100
20372,Barisey-au-Plain,barisey-au-plain,54,54046,54170,48.5333,5.85,300
20373,Xousse,xousse,54,54600,54370,48.6583,6.70833,100
20374,Hussigny-Godbrange,hussigny-godbrange,54,54270,54590,49.4833,5.86667,3300
20375,Choloy-Ménillot,choloy-menillot,54,54128,54200,48.662,5.81917,700
20376,Trondes,trondes,54,54534,54570,48.7167,5.76667,500
20377,Val-et-Châtillon,val-et-chatillon,54,54540,54480,48.5667,6.96667,700
20378,Dommarie-Eulmont,dommarie-eulmont,54,54164,54115,48.4333,6.03333,100
20379,Malzéville,malzeville,54,54339,54220,48.7167,6.2,8200
